weight,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,state,YYYYMM
5388.8212,447,1,1,1,4850,-1,2,2,14860,9,2020-06-01
6029.3389,462,1,2,1,2310,-1,2,2,14860,9,2020-06-01
6110.5364,462,2,2,1,-1,-1,2,2,14860,9,2020-06-01
4439.4141,462,2,2,1,-1,-1,2,2,14860,9,2020-06-01
5264.5037,462,2,2,1,-1,-1,2,2,14860,9,2020-06-01
5153.966,462,2,1,1,-1,-1,2,2,14860,9,2020-06-01
3177.7689,57,1,1,1,845,-1,2,2,14860,9,2020-06-01
4409.5033,57,1,2,1,-1,-1,2,2,14860,9,2020-06-01
5973.0574,57,2,2,1,-1,-1,2,2,14860,9,2020-06-01
7642.9616,57,2,2,1,-1,-1,2,2,14860,9,2020-06-01
2061.6056,57,2,2,1,5740,-1,2,2,14860,9,2020-06-01
2418.4182,57,2,2,1,4810,-1,2,2,14860,9,2020-06-01
2753.4085,57,1,1,1,-1,-1,2,2,14860,9,2020-06-01
2561.257,57,1,2,1,-1,-1,2,2,14860,9,2020-06-01
3275.3249,57,1,2,1,-1,-1,2,2,14860,9,2020-06-01
3493.1449,57,1,1,1,-1,-1,2,2,14860,9,2020-06-01
3113.2228,128,2,2,1,-1,-1,2,1,14860,9,2020-06-01
3109.0151,57,2,2,1,3255,-1,2,2,14860,9,2020-06-01
4076.9294,57,2,1,1,-1,-1,2,2,14860,9,2020-06-01
2800.5261,333,2,2,1,-1,-1,2,1,14860,9,2020-06-01
2800.5261,333,2,2,1,-1,-1,2,2,14860,9,2020-06-01
6163.8592,303,1,1,2,4040,-1,2,2,14860,9,2020-06-01
5051.201,303,1,2,1,4760,-1,2,2,14860,9,2020-06-01
2576.4119,57,2,1,1,9645,-1,2,2,25540,9,2020-06-01
3607.1366,210,1,1,2,110,-1,2,2,25540,9,2020-06-01
3608.8616,210,1,2,2,800,-1,2,2,25540,9,2020-06-01
4689.8672,210,2,1,1,-1,-1,2,2,25540,9,2020-06-01
3418.6584,210,2,1,1,-1,-1,2,2,25540,9,2020-06-01
4147.7618,57,1,1,1,3255,-1,2,2,25540,9,2020-06-01
3372.1833,57,1,2,1,3255,-1,2,2,25540,9,2020-06-01
3475.4525,57,2,2,1,-1,-1,2,2,25540,9,2020-06-01
3724.9931,57,2,2,1,-1,-1,2,2,25540,9,2020-06-01
2418.4182,57,1,2,1,3323,-1,2,2,25540,9,2020-06-01
2834.4464,57,1,1,1,10,-1,2,1,25540,9,2020-06-01
2973.8005,57,2,1,1,565,-1,2,2,25540,9,2020-06-01
2418.4182,57,2,2,1,4510,-1,2,1,25540,9,2020-06-01
2919.8366,57,2,1,1,-1,-1,2,2,25540,9,2020-06-01
2217.0719,109,2,2,1,-1,-1,2,2,25540,9,2020-06-01
3277.4908,57,1,1,1,4760,-1,2,1,25540,9,2020-06-01
2650.6105,57,1,2,1,800,-1,2,2,25540,9,2020-06-01
4858.2239,57,2,2,1,-1,-1,2,2,25540,9,2020-06-01
4047.2144,57,2,1,1,6410,-1,2,2,25540,9,2020-06-01
2460.2889,57,2,1,1,-1,-1,2,2,25540,9,2020-06-01
2754.6189,57,2,1,1,3255,-1,2,2,25540,9,2020-06-01
2239.3824,120,1,1,1,-1,-1,2,2,35300,9,2020-06-01
