,state,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,YYYYMM,weight
339,1,57,2,1,1,-1,-1,1,2,13820,2021-06-01,2217.2299
340,1,57,2,1,1,-1,-1,1,2,22520,2021-06-01,2120.5575
341,1,57,2,1,1,-1,-1,1,2,26620,2021-06-01,2207.4356
342,1,57,2,1,1,-1,-1,1,2,33660,2021-06-01,1603.7326
343,1,57,2,1,1,-1,-1,2,1,12220,2021-06-01,3053.7727
344,1,57,2,1,1,-1,-1,2,1,13820,2021-06-01,35292.2978
345,1,57,2,1,1,-1,-1,2,1,19300,2021-06-01,7759.097900000001
346,1,57,2,1,1,-1,-1,2,1,22520,2021-06-01,7443.6156
347,1,57,2,1,1,-1,-1,2,1,26620,2021-06-01,3963.4634
348,1,57,2,1,1,-1,-1,2,1,33660,2021-06-01,7451.402099999999
349,1,57,2,1,1,-1,-1,2,1,33860,2021-06-01,11549.1626
350,1,57,2,1,1,-1,-1,2,2,12220,2021-06-01,54442.8065
351,1,57,2,1,1,-1,-1,2,2,13820,2021-06-01,175256.4419
352,1,57,2,1,1,-1,-1,2,2,19300,2021-06-01,37398.7777
353,1,57,2,1,1,-1,-1,2,2,22520,2021-06-01,29271.8517
354,1,57,2,1,1,-1,-1,2,2,26620,2021-06-01,54480.5293
355,1,57,2,1,1,-1,-1,2,2,33660,2021-06-01,56465.9502
356,1,57,2,1,1,-1,-1,2,2,33860,2021-06-01,55437.9904
357,1,57,2,1,1,420,-1,2,2,22520,2021-06-01,2155.7472
358,1,57,2,1,1,440,-1,2,1,13820,2021-06-01,8801.5179
359,1,57,2,1,1,440,-1,2,1,22520,2021-06-01,3191.9702
360,1,57,2,1,1,440,-1,2,2,33860,2021-06-01,2331.3375
361,1,57,2,1,1,630,-1,1,2,19300,2021-06-01,1564.4007
362,1,57,2,1,1,630,-1,2,2,13820,2021-06-01,2455.9518
363,1,57,2,1,1,1010,-1,2,1,12220,2021-06-01,1596.5307
